tourist_id,index,event,data,timestamp
46,0,ID_ISSUED,"{""digital_id"": ""STS-A894446A1546"", ""document"": ""XXXX-XXXX-4927"", ""name"": ""Siddharth Choudhury"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-04T13:15:00""}",2026-07-11 12:15:00
46,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-11 12:48:00
46,2,CHECKIN,"{""lat"": 26.1861, ""lng"": 91.7503, ""location"": ""Dighalipukhuri""}",2026-08-01 07:15:00
46,3,CHECKOUT,"{""location"": ""Brahmaputra Riverfront"", ""trip_completed"": true}",2026-08-04 13:15:00
47,0,ID_ISSUED,"{""digital_id"": ""STS-BC67A474B5D9"", ""document"": ""AZEVX1461V"", ""name"": ""Ishita Banerjee"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-16T13:15:00""}",2026-08-10 06:15:00
47,1,KYC_VERIFIED,"{""document_type"": ""pan"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-10 06:28:00
47,2,CHECKIN,"{""lat"": 26.1836, ""lng"": 91.7434, ""location"": ""Fancy Bazaar""}",2026-08-14 10:15:00
47,3,CHECKOUT,"{""location"": ""Sualkuchi Silk Village"", ""trip_completed"": true}",2026-08-16 13:15:00
48,0,ID_ISSUED,"{""digital_id"": ""STS-21C4B949A5BD"", ""document"": ""XXXX-XXXX-5118"", ""name"": ""Simanta Sen"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-11T14:30:00""}",2026-07-19 01:30:00
48,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-19 02:01:00
48,2,CHECKIN,"{""lat"": 25.9333, ""lng"": 91.4333, ""location"": ""Chandubi Lake""}",2026-08-08 09:30:00
48,3,CHECKOUT,"{""location"": ""Pobitora Wildlife Sanctuary"", ""trip_completed"": true}",2026-08-11 14:30:00
49,0,ID_ISSUED,"{""digital_id"": ""STS-C7BD112D564F"", ""document"": ""XXXX-XXXX-6521"", ""name"": ""Aarav Singh"", ""nationality"": ""Indian"", ""trip_end"": ""2026-07-27T17:15:00""}",2026-07-24 05:15:00
49,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-24 05:42:00
49,2,CHECKIN,"{""lat"": 26.142, ""lng"": 91.79, ""location"": ""Dispur Secretariat""}",2026-07-26 06:15:00
49,3,CHECKOUT,"{""location"": ""En route to Vivanta Guwahati (stay 1)"", ""trip_completed"": true}",2026-07-27 17:15:00
50,0,ID_ISSUED,"{""digital_id"": ""STS-7FA4E5FC8400"", ""document"": ""XXXX-XXXX-2310"", ""name"": ""Utpal Nair"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-18T15:45:00""}",2026-09-06 22:45:00
50,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-09-06 22:50:00
50,2,CHECKIN,"{""lat"": 27.5861, ""lng"": 91.8594, ""location"": ""Tawang Monastery""}",2026-09-09 06:45:00
51,0,ID_ISSUED,"{""digital_id"": ""STS-1F43940A53D6"", ""document"": ""XXXX-XXXX-9162"", ""name"": ""Junmoni Kalita"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-09T10:00:00""}",2026-07-26 23:00:00
51,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-26 23:22:00
51,2,CHECKIN,"{""lat"": 26.1861, ""lng"": 91.7503, ""location"": ""Dighalipukhuri""}",2026-08-06 06:00:00
51,3,CHECKOUT,"{""location"": ""En route to Hotel Rajmahal (stay 1)"", ""trip_completed"": true}",2026-08-09 10:00:00
52,0,ID_ISSUED,"{""digital_id"": ""STS-8E30FB1E6092"", ""document"": ""Z7236403"", ""name"": ""Simanta Rajkhowa"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-13T20:30:00""}",2026-07-28 11:30:00
52,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-28 11:32:00
52,2,CHECKIN,"{""lat"": 26.1857, ""lng"": 91.7477, ""location"": ""Nehru Park""}",2026-08-11 07:30:00
52,3,CHECKOUT,"{""location"": ""En route to Ygdrasill Bamboo Resort, Cherrapunji (stay 1)"", ""trip_completed"": true}",2026-08-13 20:30:00
53,0,ID_ISSUED,"{""digital_id"": ""STS-1182A019B99F"", ""document"": ""XXXX-XXXX-6922"", ""name"": ""Rituparna Bora"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-21T15:30:00""}",2026-08-14 18:30:00
53,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-14 18:57:00
53,2,CHECKIN,"{""lat"": 26.19, ""lng"": 91.759, ""location"": ""Uzan Bazar Ghat""}",2026-08-19 07:30:00
53,3,CHECKOUT,"{""location"": ""Fancy Bazaar"", ""trip_completed"": true}",2026-08-21 15:30:00
54,0,ID_ISSUED,"{""digital_id"": ""STS-A62868EA5315"", ""document"": ""XXXX-XXXX-7179"", ""name"": ""Arjun Iyer"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-13T22:00:00""}",2026-09-01 19:00:00
54,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-09-01 19:22:00
54,2,CHECKIN,"{""lat"": 27.5861, ""lng"": 91.8594, ""location"": ""Tawang Monastery""}",2026-09-05 09:00:00
55,0,ID_ISSUED,"{""digital_id"": ""STS-19F81E4C40D6"", ""document"": ""XXXX-XXXX-9495"", ""name"": ""Manish Bhattacharya"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-13T14:15:00""}",2026-08-04 07:15:00
55,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-04 07:42:00
55,2,CHECKIN,"{""lat"": 26.1857, ""lng"": 91.7477, ""location"": ""Nehru Park""}",2026-08-10 10:15:00
55,3,CHECKOUT,"{""location"": ""En route to Umananda Island"", ""trip_completed"": true}",2026-08-13 14:15:00
56,0,ID_ISSUED,"{""digital_id"": ""STS-FB824A09972E"", ""document"": ""XXXX-XXXX-3543"", ""name"": ""Bornali Saikia"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-07T09:30:00""}",2026-08-15 11:30:00
56,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-15 12:07:00
56,2,CHECKIN,"{""lat"": 26.1824, ""lng"": 91.7513, ""location"": ""Guwahati Railway Station""}",2026-08-29 05:30:00
57,0,ID_ISSUED,"{""digital_id"": ""STS-CC9193E54135"", ""document"": ""XXXX-XXXX-1351"", ""name"": ""Chandana Nath"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-20T09:30:00""}",2026-07-23 11:30:00
57,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-23 11:44:00
57,2,CHECKIN,"{""lat"": 27.5448, ""lng"": 93.832, ""location"": ""Ziro Valley""}",2026-08-09 06:30:00
57,3,CHECKOUT,"{""location"": ""Tawang Monastery"", ""trip_completed"": true}",2026-08-20 09:30:00
58,0,ID_ISSUED,"{""digital_id"": ""STS-1138421F46CD"", ""document"": ""Z7260886"", ""name"": ""Ishita Deka"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-02T14:30:00""}",2026-08-09 03:30:00
58,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-09 03:52:00
58,2,CHECKIN,"{""lat"": 26.1861, ""lng"": 91.7503, ""location"": ""Dighalipukhuri""}",2026-08-30 10:30:00
58,3,CHECKOUT,"{""location"": ""En route to Ygdrasill Bamboo Resort, Cherrapunji (stay 1)"", ""trip_completed"": true}",2026-09-02 14:30:00
59,0,ID_ISSUED,"{""digital_id"": ""STS-4FE892D758C0"", ""document"": ""XXXX-XXXX-2560"", ""name"": ""Rohan Verma"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-14T16:00:00""}",2026-09-08 19:00:00
59,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-09-08 19:16:00
59,2,CHECKIN,"{""lat"": 26.1749, ""lng"": 91.7789, ""location"": ""Navagraha Temple""}",2026-09-09 08:00:00
60,0,ID_ISSUED,"{""digital_id"": ""STS-B822CC48C535"", ""document"": ""Z4068443"", ""name"": ""Aarav Nair"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-04T17:30:00""}",2026-07-08 13:30:00
60,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-08 13:46:00
60,2,CHECKIN,"{""lat"": 26.1061, ""lng"": 91.5859, ""location"": ""LGB International Airport""}",2026-07-24 05:30:00
60,3,CHECKOUT,"{""location"": ""Jorhat"", ""trip_completed"": true}",2026-08-04 17:30:00
61,0,ID_ISSUED,"{""digital_id"": ""STS-098B93F208E3"", ""document"": ""XXXX-XXXX-2436"", ""name"": ""Utpal Gogoi"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-09T14:15:00""}",2026-08-06 05:15:00
61,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-06 05:24:00
61,2,CHECKIN,"{""lat"": 26.1856, ""lng"": 91.7455, ""location"": ""Pan Bazaar""}",2026-08-06 08:15:00
61,3,CHECKOUT,"{""location"": ""Gandhi Mandap, Sarania Hill"", ""trip_completed"": true}",2026-08-09 14:15:00
62,0,ID_ISSUED,"{""digital_id"": ""STS-C5DB2B64F7DB"", ""document"": ""XXXX-XXXX-4822"", ""name"": ""Bornali Banerjee"", ""nationality"": ""Indian"", ""trip_end"": ""2026-07-29T11:30:00""}",2026-07-05 00:30:00
62,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-05 00:56:00
62,2,CHECKIN,"{""lat"": 26.1857, ""lng"": 91.7481, ""location"": ""Assam State Museum""}",2026-07-24 06:30:00
62,3,CHECKOUT,"{""location"": ""Guwahati Planetarium"", ""trip_completed"": true}",2026-07-29 11:30:00
63,0,ID_ISSUED,"{""digital_id"": ""STS-43261318C266"", ""document"": ""BT0783248"", ""name"": ""Tashi Dorji"", ""nationality"": ""Bhutanese"", ""trip_end"": ""2026-08-02T11:45:00""}",2026-07-11 07:45:00
63,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-11 08:25:00
63,2,CHECKIN,"{""lat"": 26.19, ""lng"": 91.759, ""location"": ""Uzan Bazar Ghat""}",2026-07-30 09:45:00
63,3,CHECKOUT,"{""location"": ""En route to Ginger Guwahati (stay 1)"", ""trip_completed"": true}",2026-08-02 11:45:00
64,0,ID_ISSUED,"{""digital_id"": ""STS-36916443D745"", ""document"": ""394257751"", ""name"": ""Amelia Green"", ""nationality"": ""British"", ""trip_end"": ""2026-08-19T14:45:00""}",2026-08-10 01:45:00
64,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-10 01:55:00
64,2,CHECKIN,"{""lat"": 26.1667, ""lng"": 91.5667, ""location"": ""Sualkuchi Silk Village""}",2026-08-17 07:45:00
64,3,CHECKOUT,"{""location"": ""En route to Fancy Bazaar"", ""trip_completed"": true}",2026-08-19 14:45:00
65,0,ID_ISSUED,"{""digital_id"": ""STS-14DB2AAF22A2"", ""document"": ""XXXX-XXXX-8228"", ""name"": ""Debojit Sen"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-14T19:15:00""}",2026-09-01 17:15:00
65,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-09-01 17:58:00
65,2,CHECKIN,"{""lat"": 27.5861, ""lng"": 91.8594, ""location"": ""Tawang Monastery""}",2026-09-06 08:15:00
66,0,ID_ISSUED,"{""digital_id"": ""STS-159D9F08E3C9"", ""document"": ""XXXX-XXXX-5929"", ""name"": ""Anurag Banerjee"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-18T12:30:00""}",2026-07-24 04:30:00
66,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-24 04:45:00
66,2,CHECKIN,"{""lat"": 26.25, ""lng"": 91.5167, ""location"": ""Hajo Pilgrimage Town""}",2026-08-13 09:30:00
66,3,CHECKOUT,"{""location"": ""En route to Umananda Island"", ""trip_completed"": true}",2026-08-18 12:30:00
67,0,ID_ISSUED,"{""digital_id"": ""STS-1E7E6A0EA8AD"", ""document"": ""HXW5316908"", ""name"": ""Parag Singh"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-04T13:00:00""}",2026-07-22 06:00:00
67,1,KYC_VERIFIED,"{""document_type"": ""voterid"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-22 06:21:00
67,2,CHECKIN,"{""lat"": 25.9333, ""lng"": 91.4333, ""location"": ""Chandubi Lake""}",2026-07-30 06:00:00
67,3,CHECKOUT,"{""location"": ""Assam State Zoo & Botanical Garden"", ""trip_completed"": true}",2026-08-04 13:00:00
68,0,ID_ISSUED,"{""digital_id"": ""STS-A18D56F0A6C2"", ""document"": ""XXXX-XXXX-5345"", ""name"": ""Chandana Hazarika"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-01T13:15:00""}",2026-08-04 02:15:00
68,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-04 02:36:00
68,2,CHECKIN,"{""lat"": 25.6751, ""lng"": 94.1086, ""location"": ""Kohima""}",2026-08-14 06:15:00
68,3,CHECKOUT,"{""location"": ""Gangtok"", ""trip_completed"": true}",2026-09-01 13:15:00
69,0,ID_ISSUED,"{""digital_id"": ""STS-E56446367FB7"", ""document"": ""XYC1044901"", ""name"": ""Debojit Patel"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-06T13:45:00""}",2026-08-13 20:45:00
69,1,KYC_VERIFIED,"{""document_type"": ""voterid"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-13 21:08:00
69,2,CHECKIN,"{""lat"": 24.817, ""lng"": 93.9368, ""location"": ""Imphal""}",2026-08-20 09:45:00
70,0,ID_ISSUED,"{""digital_id"": ""STS-E7072237E1FB"", ""document"": ""XXXX-XXXX-2715"", ""name"": ""Divya Das"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-25T17:30:00""}",2026-08-20 05:30:00
70,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-20 06:06:00
70,2,CHECKIN,"{""lat"": 26.1857, ""lng"": 91.7481, ""location"": ""Assam State Museum""}",2026-08-22 11:30:00
70,3,CHECKOUT,"{""location"": ""Guwahati Planetarium"", ""trip_completed"": true}",2026-08-25 17:30:00
71,0,ID_ISSUED,"{""digital_id"": ""STS-D1E13F9FDBE9"", ""document"": ""Z2275222"", ""name"": ""Aarav Nair"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-23T08:15:00""}",2026-07-31 02:15:00
71,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-31 02:44:00
71,2,CHECKIN,"{""lat"": 25.276, ""lng"": 91.6857, ""location"": ""Nohkalikai Falls""}",2026-08-18 05:15:00
71,3,CHECKOUT,"{""location"": ""Shillong"", ""trip_completed"": true}",2026-08-23 08:15:00
72,0,ID_ISSUED,"{""digital_id"": ""STS-B1FBF14EA6F3"", ""document"": ""XXXX-XXXX-4440"", ""name"": ""Ishita Das"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-05T21:00:00""}",2026-08-08 15:00:00
72,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-08 15:42:00
72,2,CHECKIN,"{""lat"": 26.95, ""lng"": 94.17, ""location"": ""Majuli River Island""}",2026-08-27 07:00:00
72,3,MARKED_MISSING,"{""last_lat"": 26.105835, ""last_lng"": 91.585723}",2026-09-05 16:30:57
72,4,EFIR_FILED,"{""fir_number"": ""EFIR/2026/00072""}",2026-09-05 16:30:57
73,0,ID_ISSUED,"{""digital_id"": ""STS-71BAF4D7A355"", ""document"": ""Z3861429"", ""name"": ""Aarav Phukan"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-18T14:15:00""}",2026-07-28 16:15:00
73,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-28 16:57:00
73,2,CHECKIN,"{""lat"": 26.1856, ""lng"": 91.7625, ""location"": ""Guwahati Planetarium""}",2026-08-14 07:15:00
73,3,CHECKOUT,"{""location"": ""Umananda Island"", ""trip_completed"": true}",2026-08-18 14:15:00
74,0,ID_ISSUED,"{""digital_id"": ""STS-20A84DFF7DDC"", ""document"": ""HZX4919793"", ""name"": ""Tanvi Rajkhowa"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-13T13:00:00""}",2026-08-31 22:00:00
74,1,KYC_VERIFIED,"{""document_type"": ""voterid"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-31 22:32:00
74,2,CHECKIN,"{""lat"": 26.6338, ""lng"": 92.8, ""location"": ""Tezpur""}",2026-09-06 05:00:00
75,0,ID_ISSUED,"{""digital_id"": ""STS-887A886410DB"", ""document"": ""K6249452"", ""name"": ""Shu Ting Tan"", ""nationality"": ""Singaporean"", ""trip_end"": ""2026-08-20T15:00:00""}",2026-08-10 23:00:00
75,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-10 23:16:00
75,2,CHECKIN,"{""lat"": 26.1132, ""lng"": 91.797, ""location"": ""Basistha Temple""}",2026-08-14 08:00:00
75,3,CHECKOUT,"{""location"": ""En route to Umananda Island"", ""trip_completed"": true}",2026-08-20 15:00:00
76,0,ID_ISSUED,"{""digital_id"": ""STS-E03F758DFBC0"", ""document"": ""XXXX-XXXX-4982"", ""name"": ""Anjali Barua"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-24T09:45:00""}",2026-08-10 03:45:00
76,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-10 04:09:00
76,2,CHECKIN,"{""lat"": 25.9333, ""lng"": 91.4333, ""location"": ""Chandubi Lake""}",2026-08-19 05:45:00
76,3,CHECKOUT,"{""location"": ""En route to Diphlu River Lodge, Kaziranga (stay 2)"", ""trip_completed"": true}",2026-08-24 09:45:00
77,0,ID_ISSUED,"{""digital_id"": ""STS-DCBE0EA12489"", ""document"": ""XXXX-XXXX-8600"", ""name"": ""Bornali Baishya"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-05T19:15:00""}",2026-08-17 03:15:00
77,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-17 03:38:00
77,2,CHECKIN,"{""lat"": 26.178, ""lng"": 91.786, ""location"": ""Assam State Zoo & Botanical Garden""}",2026-09-02 06:15:00
78,0,ID_ISSUED,"{""digital_id"": ""STS-1F11ACE3C4E5"", ""document"": ""XXXX-XXXX-1078"", ""name"": ""Nikhil Iyer"", ""nationality"": ""Indian"", ""trip_end"": ""2026-07-26T16:00:00""}",2026-07-04 23:00:00
78,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-04 23:24:00
78,2,CHECKIN,"{""lat"": 26.09, ""lng"": 91.59, ""location"": ""Accoland Water Park""}",2026-07-22 06:00:00
78,3,CHECKOUT,"{""location"": ""En route to Accoland Water Park"", ""trip_completed"": true}",2026-07-26 16:00:00
79,0,ID_ISSUED,"{""digital_id"": ""STS-53ABC389E08D"", ""document"": ""UXG8555890"", ""name"": ""Hemanta Ghosh"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-10T12:00:00""}",2026-07-29 22:00:00
79,1,KYC_VERIFIED,"{""document_type"": ""voterid"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-29 22:45:00
79,2,CHECKIN,"{""lat"": 26.1664, ""lng"": 91.7055, ""location"": ""Kamakhya Temple""}",2026-08-05 06:00:00
79,3,CHECKOUT,"{""location"": ""En route to Navagraha Temple"", ""trip_completed"": true}",2026-08-10 12:00:00
80,0,ID_ISSUED,"{""digital_id"": ""STS-5EFD401B0D34"", ""document"": ""XXXX-XXXX-8492"", ""name"": ""Meera Patel"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-05T19:30:00""}",2026-08-27 06:30:00
80,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-27 07:03:00
80,2,CHECKIN,"{""lat"": 26.1856, ""lng"": 91.7455, ""location"": ""Pan Bazaar""}",2026-09-02 08:30:00
81,0,ID_ISSUED,"{""digital_id"": ""STS-1D57E4FA00B5"", ""document"": ""Z3697180"", ""name"": ""Nabanita Bhattacharya"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-19T12:15:00""}",2026-08-08 07:15:00
81,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-08 07:56:00
81,2,CHECKIN,"{""lat"": 26.1664, ""lng"": 91.7055, ""location"": ""Kamakhya Temple""}",2026-08-16 06:15:00
81,3,CHECKOUT,"{""location"": ""En route to Navagraha Temple"", ""trip_completed"": true}",2026-08-19 12:15:00
82,0,ID_ISSUED,"{""digital_id"": ""STS-F77FBE49A9E4"", ""document"": ""FK617153"", ""name"": ""Pedro Pereira"", ""nationality"": ""Brazilian"", ""trip_end"": ""2026-08-19T14:45:00""}",2026-07-31 19:45:00
82,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-31 20:16:00
82,2,CHECKIN,"{""lat"": 27.5861, ""lng"": 91.8594, ""location"": ""Tawang Monastery""}",2026-08-10 08:45:00
82,3,CHECKOUT,"{""location"": ""Ziro Valley"", ""trip_completed"": true}",2026-08-19 14:45:00
83,0,ID_ISSUED,"{""digital_id"": ""STS-A310AF15A087"", ""document"": ""Z2407101"", ""name"": ""Rupam Singh"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-13T21:45:00""}",2026-07-18 16:45:00
83,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-18 17:14:00
83,2,CHECKIN,"{""lat"": 26.6338, ""lng"": 92.8, ""location"": ""Tezpur""}",2026-08-02 08:45:00
83,3,CHECKOUT,"{""location"": ""Ziro Valley"", ""trip_completed"": true}",2026-08-13 21:45:00
84,0,ID_ISSUED,"{""digital_id"": ""STS-1EEEB53E04D4"", ""document"": ""XXXX-XXXX-9145"", ""name"": ""Kabir Ghosh"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-18T20:45:00""}",2026-07-23 13:45:00
84,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-23 14:21:00
84,2,CHECKIN,"{""lat"": 26.3667, ""lng"": 91.6333, ""location"": ""Madan Kamdev Ruins""}",2026-08-12 08:45:00
84,3,CHECKOUT,"{""location"": ""En route to Navagraha Temple"", ""trip_completed"": true}",2026-08-18 20:45:00
85,0,ID_ISSUED,"{""digital_id"": ""STS-A986735E1CA4"", ""document"": ""XXXX-XXXX-1892"", ""name"": ""Debojit Baishya"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-13T11:15:00""}",2026-07-15 04:15:00
85,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-15 04:36:00
85,2,CHECKIN,"{""lat"": 25.6751, ""lng"": 94.1086, ""location"": ""Kohima""}",2026-07-28 07:15:00
